method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[100000, 100, 100, 1]",2002221,51,0.8,7.243548758411448,7.174705505371094,94.87828660011292,602.3439378738403,13,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",20202201,51,0.8,0.0083972920541451,-0.0048027238808572,12.352933168411257,612.5234208106995,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",2004321,51,0.8,0.0490542719644673,0.0443155691027641,1.6374096870422363,603.9527750015259,3,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",20403201,51,0.8,-0.0099561454881099,-0.0175926499068737,14.488726615905762,614.593273639679,2,600,
no_warm_start_dense_passing,"[100000, 10000, 10000, 10000, 1]",240032001,51,0.8,-inf,-inf,,961.2046718597412,0,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",11211,51,0.9,0.3996718231522841,0.3471227884292602,112.48674988746644,601.411084651947,9715,600,0.91716331243515
no_warm_start_dense_passing,"[1000, 1000, 1000, 1]",202101,51,0.9,0.0682988635881399,0.0408563427627086,8.708574771881104,604.3280756473541,4,600,0.7387897372245789
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",12311,51,0.9,0.0873760231152548,0.0976172983646392,0.4685852527618408,0.4898085594177246,2,600,0.3834312558174133
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",303101,51,0.9,-3.04194336313221e-05,-0.0418855920433998,297.3185977935791,604.739827632904,4,600,0.1603278964757919
no_warm_start_dense_passing,"[10000, 100, 100, 1]",101211,51,0.9,1.7521132713123984,1.720746397972107,579.1157312393188,601.4473850727081,3516,600,3.176995038986206
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",1102101,51,0.9,0.3789603722556118,0.0731394067406654,33.61636686325073,604.3309803009033,2,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",102311,51,0.9,-0.0135646477661662,-0.0237028673291206,535.6639955043793,600.9671683311462,265,600,0.8064201474189758
no_warm_start_dense_passing,"[100000, 100, 100, 1]",1001211,51,0.9,5.3495505111585455,5.25545597076416,27.704572200775143,602.7009093761444,38,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",10102101,51,0.9,-0.0054188205016391,-0.0048027238808572,10.62088942527771,610.7185516357422,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",1002311,51,0.9,0.0591199728025833,0.0541133806109428,316.89520263671875,601.9877090454102,3,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",10203101,51,0.9,0.0075914488514716,-0.0175926424562931,10.586084842681885,610.6823313236237,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",5706,51,0.95,0.0080417337923858,0.0087908543646335,0.4227182865142822,0.4325671195983886,2,600,0.91716331243515
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",6306,51,0.95,0.0843404091810045,0.0976172983646392,0.4614768028259277,0.4741730690002441,2,600,0.3834312558174133
no_warm_start_dense_passing,"[10000, 100, 100, 1]",50706,51,0.95,1.104833018852315,1.0633541345596311,239.13182973861691,600.6601617336273,8848,600,3.176995038986206
no_warm_start_dense_passing,"[10000, 10000, 10000, 1]",10020501,51,0.95,-0.0017999760701167,-0.0578682087361812,640.7127850055695,640.9095377922058,1,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",51306,51,0.95,0.2441136502097687,0.1833342909812927,330.1743676662445,600.5535569190979,1445,600,0.8064201474189758
no_warm_start_dense_passing,"[100000, 100, 100, 1]",500706,51,0.95,4.609191257979853,4.535129547119141,75.34607911109924,602.827892780304,103,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1]",5052051,51,0.95,0.019044767766442,-0.0048027238808572,7.813368797302246,607.9144351482391,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",501306,51,0.95,0.149472659712457,0.1032850369811058,493.3088903427124,601.6428668498993,3,600,
no_warm_start_dense_passing,"[100000, 1000, 1000, 1000, 1]",5103051,51,0.95,0.0145073925699157,-0.0175926424562931,11.100263118743896,611.2089202404022,1,600,
no_warm_start_dense_passing,"[100000, 10000, 10000, 10000, 1]",60030501,51,0.95,-inf,-inf,,959.5414848327636,0,600,
